LY40K	8	a	There are two boys and one girl. The first boy is sitting at a desk in front of a computer. He is smiling an typing something on the keys. The second boy is frowning. He has one hand raised and the other pointed at the computer screen. The girl is also frowning with her hands on her hips.
PT0L8	12	a	There is a boy. In front of hm is a drawer. On top of the dresser is a stack of clothes earphones and a phone hooked up to a Bluetooth speaker. The first shelf is open and the boy is placing some folded shirts inside. Behind the boy is a bed . On the bed is a stack of folded clothes. On the floor is a rolled up pair of socks. On the top of the stacks of clothes; there are some rolled-up socks. The laundry basket has clothes in it.  The opened drawer has clothes.  
PPRH4	7	a	There are two boys and one girl. They are walking single file with sleds trailing behind them. They are dressed in coats hats gloves and scarves. Snow surrounds them and bare trees branch out behind them. The first boy looking down at a set of tracks in the snow and is pointing to the left. The boy in the front has his mouth wide open.  The girl is smiling. Everyone has a sled trailing behind them.  
AG2T4	13	a	There is a boy and his dad. The father is standing at a distance with a frown on his face and his hands on his hips. The boy is standing by a table pointing to the glove on his other hand. The boy is saying something to the father and frowning. There is a bookbag on the table.  The glove on his hand is black. " The dads eyebrow is raised"
ON2BE	7	a	There are two boys standing by a frozen pond. There is snow falling to the ground. The first boy is standing on the edge of the pond with his foot out. The second boy has his mouth open and is holding his hand out to the first boy.  The boy standing at the pond is smiling.  The boy at the pond is balancing himself.  The boy has his hands out in the air.  They have on a coat gloves and a hat. 
ND4YS	8	a	There is two boys and one girl. The first boy is leaning on crutches and is saying something to the second boy. The second boy has a book in his hand and is smiling. The girl has a bookbag slung over one shoulder and is also smiling. The boy on the crutches has a boot on his foot.  The boy is looking down at his boot.  There is a room behind the kids that says "Room 02."  The girl is looking at the boy. 
1OC1W	9	a	There is a boy. He is sitting at a table with a book open in front of him. He is putting something in between the pages as two boys approach him. He is about to close the book. Behind him are shelves of books. They are two boys walking towards the boy sitting at the table.  The boy is looking at the boys in the distance.  They are in the library.  The kids have book bags on their backs.
N2QDL	6	a	There is a boy and a girl. The girl has a jump rope in her hand and is looking down frowning. The boy also has a jump rope in his hand. He is frowning and looking at the girl. They are in gym class. They have the rope behind their legs. 
9UHJ8	10	a	There are two boys and one girl. The first boy is standing in front while the other two stand on either side of him. The first boy is smiling and has his arms crossed. The boy and girl are frowning at him. The girl has her hand on her hips.  The boy is shaking his head.  The girl is looking at the boy. The boy is looking at the other boy.  
WPVBP	7	a	There are two boys. They are standing in the park playing baseball. The first boy has a baseball glove on and is saying something to the second boy. The second boy has a green baseball cap on a glove and is holding the ball. He is smiling at the first boy. There are outside in the yard. There is a baseball net in the middle of the yard. 
NMD5E	9	a	There are two boys. "The first boy is standing in front of a door labeled  Notice: Employee Entrance Only." He has his hand on the handle and is looking at the second boy. The second boy is walking away from the first boy and is saying something to him over his shoulder.
NJVVF	10	a	There is a boy and a girl. They are at a party. There are balloons and people behind them. In front of them is a table covered in plates of assorted cookies. The boy is reaching out towards the plate of vanilla cookies. In his other hand he has a plate already piled high with chocolate cookies. He is looking back at the girl his mouth open. The girl is looking at him. Her hand is on her hip. There are napkins on the table. The girl has a plate of cookies in her hand. 
SBHCA	2	a	There are two boys. One is wearing glasses and the other has on a green jacket. They are standing on the sidewalk. The boy in glasses is pointing at a sign that says no trespassing. The boy in the green jacket is smiling at him. There is a house behind the fence.  The boys are looking at each other.  The boy wearing the glasses is looking at the other boy. 
